94,854
94,2564
94,310
94,1810
94,1199
94,687
94,565
94,868
94,1739
95,693
95,861
95,1303
95,1628
95,2074
95,2181
95,2197
95,1070
95,1300
95,2387
95,868
95,1413
95,962
95,1169
95,756
95,109
95,957
95,2539
95,1015
95,1739
95,1554
95,565
95,454
96,2217
97,661
97,1353
98,1521
99,490
99,2169
99,2133
99,1185
99,374
99,638
99,194
100,2056
101,281
101,1358
101,1589
102,1871
102,1878
102,2256
102,1035
102,436
102,702
102,1054
102,2001
102,687
102,2476
102,1301
102,482
102,1169
102,473
103,306
103,608
103,1775
103,1790
104,401
104,864
104,1065
104,2210
105,2651
106,2461
107,971
107,1113
107,1650
108,1647
108,2209
109,124
109,176
109,289
109,318
109,563
109,610
109,1045
109,1337
109,1346
109,1661
109,1785
109,1787
109,1789
109,1805
109,1998
109,2045
109,2092
109,2093
109,2095
109,2248
109,606
109,1602
109,1343
109,1147
109,2227
109,2126
109,657
109,1703
109,2472
109,438
109,638
109,2671
109,1742
110,1161
110,2279
111,758
111,1169
111,1358
111,1762
111,2492
111,2643
112,306
112,1623
113,747
113,1884
114,2288
114,2506
115,973
116,1076
116,1501
117,259
117,2537
118,255
118,388
118,446
118,454
118,554
118,581
118,842
118,1029
118,1343
118,1507
118,1538
118,1690
118,2010
118,2166
118,1602
118,258
118,2117
118,1848
118,962
118,505
118,565
118,2248
119,646
119,2034
119,1463
119,2248
119,1300
119,2309
119,1358
119,1798
119,957
119,160
119,833
120,483
120,514
120,816
120,2405
121,802
121,1910
121,873
121,1952
121,1154
121,2385
121,725
121,1035
121,1169
121,1693
121,1681
121,1096
121,1090
122,2454
122,2455
123,2455
123,2604
124,306
124,1622
124,2478
125,2363
126,236
126,1551
126,2045
126,2079
127,2604
128,233
128,370
129,441
129,701
130,1982
130,2017
131,834
131,2169
132,479
132,1022
132,1959
133,1416
133,444
133,1966
133,609
133,1013
133,2376
133,2112
133,2001
133,2216
133,1914
133,1634
133,1070
133,2194
133,2247
133,1810
133,2243
133,687
134,406
135,137
135,2095
136,831
137,2504
138,236
138,306
139,660
139,1527
139,279
139,1464
139,1894
139,218
139,371
139,2385
139,596
139,1090
139,1421
139,704
140,582
141,740
141,2034
142,2049
143,598
143,1701
144,213
144,1593
144,2192
145,1593
145,2622
145,1765
145,565
145,436
145,735
145,1050
145,736
146,1468
146,1907
147,1519
147,1976
148,378
148,381
148,602
148,714
149,1080
149,1416
150,914
150,1942
151,1986
151,2236
152,884
153,306
153,459
154,1901
154,1203
154,623
154,606
154,661
154,1616
154,734
154,1416
154,963
154,645
154,651
154,515
154,2001
154,231
155,1554
155,2112
155,739
155,231
155,1623
155,1370
155,239
155,596
155,1628
155,963
156,1358
156,1689
156,1763
157,1870
157,2493
158,1701
158,2034
159,2308
160,1721
160,2446
160,415
160,368
160,2155
160,1602
160,2194
160,426
160,644
161,842
161,2010
162,323
162,1174
162,1268
162,1667
164,210
164,211
165,1473
165,2706
165,2707
166,271
166,2617
167,2437
167,371
167,306
167,1740
167,2464
167,1926
167,1367
167,2122
167,1169
168,2437
168,2438
169,1994
169,2706
170,1358
171,775
171,790
171,1548
172,240
172,512
172,2187
173,1033
173,1358
173,1586
174,629
174,1358
174,2334
175,2388
175,2168
175,2464
175,1183
175,1705
175,1810
175,1926
175,515
175,1735
175,1072
175,415
176,231
176,973
177,726
177,1639
177,2679
177,2682
178,833
179,197
179,1986
180,790
180,687
180,1772
180,1902
180,1721
180,458
180,567
180,1041
180,2681
180,2238
180,644
180,1199
180,779
180,2181
180,544
181,1013
181,1359
181,1683
182,183
182,997
183,997
183,1837
184,520
185,297
185,2003
186,1319
186,1672
186,1351
186,565
186,735
186,2451
186,2270
186,833
186,657
187,1208
188,1727
189,564
189,1072
189,1509
190,491
190,2135
191,382
191,608
191,1677
191,1791
191,2385
192,2472
193,458
194,473
194,1451
194,2646
194,1624
194,2155
194,1742
194,897
195,2424
196,442
197,2412
198,1255
199,420
199,1869
200,1439
200,2676
201,570
201,348
201,2227
201,541
201,1519
201,1367
201,565
201,1158
201,687
202,353
202,1173
202,1250
202,1345
203,857
203,1869
204,415
205,1701
206,2691
207,833
209,2681
210,1079
210,1614
210,1626
210,1905
210,2309
210,831
210,2112
210,482
210,687
211,356
211,1394
211,1908
211,1909
212,1290
213,1593
213,2192
214,2194
215,1701
215,1986
215,2045
216,1542
216,1701
217,2473
217,2474
218,733
218,781
218,2594
218,2464
218,441
218,1884
218,2054
218,2097
218,1642
218,1115
218,364
218,2383
218,1229
218,1628
219,1413
220,376
220,817
220,913
221,817
222,821
223,744
224,1810
225,2255
226,1701
227,534
227,883
228,322
228,848
228,1358
228,1871
229,1053
229,1405
229,2118
230,549
230,577
230,1217
230,1810
231,551
231,2217
231,867
231,1395
231,1158
231,1527
231,541
231,2083
231,1358
232,869
232,1701
232,1864
234,610
234,2591
235,1701
236,306
236,1072
236,1572
236,2045
236,2078
236,2079
236,1336
236,1740
236,1050
236,1848
236,279
236,565
236,1926
237,2539
238,1828
239,887
239,910
239,1069
239,1220
239,1274
239,1759
239,1810
239,541
239,442
239,1135
239,429
239,1282
239,1519
239,1317
240,512
240,1472
241,1441
242,838
242,1131
242,2280
243,473
243,2247
243,2216
243,1171
243,306
243,1810
243,1901
243,1824
243,1874
243,1745
243,1623
243,1269
243,904
243,1483
243,1558
244,1358
245,782
245,1162
246,936
246,1358
246,1687
246,2515
247,2583
248,1264
248,1531
248,1964
249,621
249,1978
250,2429
251,253
251,507
251,812
251,1413
251,1933
252,711
252,1973
252,2485
254,507
254,1211
255,1266
255,2112
256,756
257,964
257,1388
257,2180
258,1002
258,1413
258,1798
258,2555
258,281
258,1740
258,2155
258,454
258,1171
258,2349
258,2144
259,2537
260,365
261,873
261,1479
263,732
264,844
265,1441
266,578
266,809
266,2229
267,670
267,2000
267,2373
268,1740
269,321
269,418
269,2543
269,2551
269,2269
269,1309
269,2564
269,2240
269,1602
269,2451
269,1761
269,1470
270,838
270,1195
270,1215
270,2280
271,1970
271,2498
272,2012
273,374
273,846
274,748
274,749
275,805
275,1967
276,1463
276,1695
277,696
277,973
278,1185
279,2165
279,2344
279,2423
279,2383
279,2359
279,2248
279,1765
279,854
279,1135
279,1336
279,2269
279,2476
279,2122
280,1535
281,2244
281,1428
281,1914
281,2018
281,873
281,1955
281,2168
281,1257
281,1958
281,2359
282,747
283,1559
283,2250
284,583
284,2222
284,2223
284,2225
284,2226
285,502
285,1999
286,698
287,2705
288,618
289,1358
289,1722
290,328
291,1692
292,2562
293,2038
294,2047
295,1176
295,1177
296,732
296,2685
297,899
297,1542
298,607
298,1095
299,1484
299,2386
299,2498
300,415
300,634
301,2492
302,306
302,719
302,1253
303,719
303,1670
303,2143
304,1172
304,1857
304,2423
305,1927
306,308
306,329
306,417
306,542
306,554
306,573
306,608
306,655
306,719
306,887
306,910
306,973
306,1009
306,1045
306,1072
306,1245
306,1251
306,1346
306,1483
306,1490
306,1551
306,1584
306,1640
306,1651
306,1656
306,1771
306,1775
306,1779
306,1781
306,1787
306,1797
306,1799
306,1802
306,1804
306,1805
306,1856
306,2045
306,2046
306,2048
306,2078
306,2084
306,2085
306,2088
306,2089
306,2090
306,2091
306,1986
306,1750
306,2054
306,1954
306,638
306,2367
306,1703
306,456
306,1090
306,311
306,368
306,2356
306,610
306,2376
307,991
308,1253
308,1670
308,2045
309,383
309,2268
310,1945
310,734
310,1158
310,1183
310,1955
310,403
310,350
310,2181
310,484
310,1022
310,1671
310,1284
310,440
310,735
310,1367
310,438
310,711
310,954
310,2199
310,904
310,442
311,343
311,690
311,1132
311,1269
311,519
312,1722
313,2296
314,1623
314,2000
315,408
315,423
315,1921
315,2232
316,2387
316,415
316,897
316,465
316,1908
316,1742
316,1702
316,444
316,1842
316,1958
316,687
316,2472
317,1624
317,1785
318,563
318,1701
319,1205
320,348
320,1597
321,1083
321,1450
323,498
323,2020
323,2022
324,827
324,2156
325,787
325,1848
326,1358
326,1754
327,928
327,1996
327,2063
327,2064
328,951
328,1250
329,2598
330,1505
330,2123
331,1527
331,2480
332,665
332,2003
332,2122
332,2615
333,1358
333,1694
334,693
335,1701
335,1986
336,1944
337,1214
337,1358
337,1499
337,1776
338,1542
338,1934
339,813
340,584
340,2463
341,613
341,1389
341,1546
341,2045
342,1072
342,1512
344,389
344,661
344,854
344,2323
345,833
346,999
346,1358
347,408
347,423
348,1643
348,1131
348,1464
348,1325
348,484
348,2045
348,1776
349,419
349,465
349,2427
350,406
350,1623
350,2084
350,2089
350,2090
350,1273
350,1171
350,760
350,2570
350,389
350,2464
350,1765
350,1417
350,1914
350,1950
350,1725
350,1050
350,454
350,695
350,2240
351,1810
352,1294
352,1944
353,1173
353,1345
353,2507
354,659
354,1803
354,2453
355,1668
356,498
356,1259
356,2018
356,2116
357,1358
357,2652
358,2642
359,1620
360,1409
361,2681
362,1966
363,1003
364,1224
364,2367
364,1290
364,1955
364,1927
364,2075
364,541
364,1928
364,2383
364,1013
364,734
364,1907
364,1849
364,1824
364,2124
365,2469
366,1583
366,1986
367,2451
368,1505
368,2356
368,1554
368,1183
368,1358
368,745
368,1743
368,2199
368,2169
368,2367
368,484
369,385
369,2484
370,1408
370,1414
370,1415
371,1354
371,2189
371,567
371,2451
371,1703
371,1778
371,2056
371,2122
371,1413
371,756
371,440
371,2182
372,626
372,1710
372,1834
372,2377
373,1025
373,1042
374,413
374,2149
374,1203
374,2259
374,2160
374,1958
374,2446
374,2268
375,2401
375,2434
375,2435
376,672
376,1583
377,678
377,733
377,1265
377,2291
378,602
379,415
379,748
379,1693
379,2309
379,525
379,1664
379,756
379,1745
380,477
380,930
380,2569
381,2518
381,2538
382,1203
382,2034
383,733
383,1704
383,2268
384,1623
385,2483
385,2484
386,2115
387,519
387,2191
388,1899
388,2497
389,1077
389,1795
389,623
389,2356
389,1681
389,2335
389,2227
389,1952
390,1108
391,493
391,1986
392,1825
392,817
392,2681
392,1505
392,565
392,1413
392,2671
392,1070
392,1542
392,1529
392,2182
393,739
394,577
394,849
394,1063
394,1064
395,640
396,1217
396,1988
397,665
397,879
397,2329
398,730
398,2177
399,544
399,1089
399,1769
399,2107
400,1354
401,733
401,1914
401,415
401,1538
401,1958
401,817
401,1257
402,776
402,1413
402,1932
402,1936
402,1940
403,1383
403,610
403,2178
403,577
403,1705
403,1470
403,1666
403,2144
404,1170
404,1476
405,738
405,1275
406,2505
407,409
407,1682
408,734
408,1841
409,1681
409,2084
410,676
410,1179
411,1488
411,2609
414,711
415,593
415,737
415,818
415,966
415,1174
415,1309
415,1644
415,1677
415,1843
415,1908
415,2014
415,2178
415,492
415,1343
415,2083
415,1958
415,963
415,1135
415,739
415,1610
415,745
415,1894
416,519
417,1072
417,1871
417,2034
417,2494
420,1869
421,2213
422,545
423,527
424,436
424,1203
425,2466
426,661
426,454
426,2056
426,1072
426,2181
426,1358
426,567
426,2451
426,2241
427,1528
428,996
428,2671
429,523
429,705
429,794
429,863
429,1493
429,1669
429,1807
429,2041
429,2044
429,1728
429,2199
429,661
429,2418
429,1874
429,1782
429,1826
429,541
429,889
429,1869
430,2130
431,2694
431,2695
432,1442
432,1597
433,436
434,1117
434,1524
434,2408
435,486
435,733
435,1912
436,483
436,498
436,668
436,816
436,878
436,885
436,1039
436,1332
436,1494
436,1978
436,1979
436,1980
436,1981
436,1982
436,1903
436,1527
436,1470
436,1973
436,2168
437,498
437,718
437,950
437,1495
437,1985
438,718
438,787
438,1667
438,1983
438,1984
438,1985
438,2681
438,2147
438,2305
439,1169
440,441
440,2179
440,1721
440,1090
440,876
440,1737
440,1003
440,2045
440,1072
441,1537
441,2094
441,833
441,2114
441,1721
441,2126
441,650
441,2238
441,2045
441,442
441,1952
441,2387
441,640
442,588
442,2362
442,2268
442,2100
442,1957
442,2199
442,1776
442,1002
442,454
443,1010
443,1264
443,1531
444,828
444,1183
444,2270
444,2356
444,2025
444,1413
445,909
445,1434
446,903
447,2638
448,472
449,1280
449,1834
449,2581
450,1569
450,2538
451,671
451,935
451,2285
452,1258
452,1623
453,1806
453,2306
454,581
454,1917
454,2022
454,2188
454,2189
454,2190
454,979
454,1413
455,2486
456,1889
456,1666
456,963
456,2564
456,1065
456,1284
456,2385
456,1743
457,1201
457,2215
458,1122
458,1953
458,2176
458,606
458,1013
458,1273
458,1002
458,1869
459,1623
459,1681
460,1986
460,1989
460,2532
461,2309
462,1048
463,1964
464,1758
464,2444
464,2445
465,896
465,1403
465,1869
465,2304
465,2259
465,505
466,970
466,1305
466,1358
466,1738
466,2546
467,1172
467,1701
467,1708
468,647
468,1311
468,1313
469,620
469,2304
469,2412
470,652
470,857
470,1097
471,1013
471,2013
472,559
472,2376
472,1095
472,957
472,2356
472,1119
472,525
472,1224
472,1742
472,1765
473,1575
473,2647
473,1269
473,817
473,2155
473,1224
473,1428
473,1013
474,1181
475,2219
476,1140
476,1986
476,540
476,2476
476,1290
476,606
476,1702
477,930
477,2569
478,514
478,1978
478,2024
479,1880
480,598
480,1426
480,1710
480,2359
480,2372
481,823
481,1287
481,1810
481,2291
482,2307
482,2308
482,1183
482,1907
482,1296
482,1824
482,1624
482,1849
482,2518
483,816
483,2405
484,962
484,1634
484,553
484,610
484,2383
484,1135
484,1750
484,1894
485,839
485,1042
485,2219
486,2077
486,2667
486,2668
487,859
487,2018
487,1417
487,1529
487,979
487,2083
487,2240
487,2359
487,1072
488,2547
489,1358
489,2390
489,2391
490,1131
490,1463
490,1973
490,1981
490,2099
490,1002
490,2534
490,1119
490,1256
490,2216
490,1262
490,1765
490,736
490,1986
492,1360
492,1902
492,2451
492,1693
492,1599
492,1772
492,1183
492,1725
493,1244
493,1759
494,2614
495,1327
495,1328
495,2192
496,596
496,992
497,2419
498,1652
499,2457
499,2458
500,2241
501,1358
501,1765
502,1976
503,576
503,2001
504,2394
504,2396
505,573
505,843
505,2083
505,1519
505,1743
505,1702
505,963
505,2309
505,1457
505,1119
505,1475
505,1950
506,1013
506,1352
506,1914
506,1918
507,812
507,1176
507,1211
507,1363
507,2508
507,1628
507,1103
507,1169
507,1599
507,1041
507,1262
507,1035
507,854
507,725
507,2168
507,540
507,1745
507,2671
508,2325
509,1101
509,2148
510,1013
511,549
511,1810
512,1472
513,657
513,1528
514,1314
514,1882
514,1978
515,2547
515,2097
515,2359
515,1416
515,1171
515,743
515,580
515,1901
516,1882
516,2104
517,952
517,2105
518,666
518,1373
518,2423
519,598
519,836
519,1574
519,1986
519,1998
519,1743
519,2367
519,979
519,998
519,2534
519,1015
519,1826
519,1902
521,598
522,2097
523,949
523,2406
524,552
524,979
524,1358
525,1540
525,2464
525,1103
525,2518
525,1957
525,1443
525,2216
525,1742
525,2058
525,1708
525,1358
525,1096
525,963
526,1007
526,1216
528,803
529,1417
529,1419
529,2260
530,1505
530,2094
531,2308
532,1863
533,2466
534,629
534,933
535,2392
535,2641
536,1894
537,1165
537,1593
537,1698
537,2192
538,1286
539,711
539,2155
540,2527
540,1869
540,2045
540,1042
540,1080
540,2240
540,779
541,873
541,1501
541,2146
541,1325
541,2059
541,1483
541,1042
542,1245
542,1623
543,984
544,1580
544,1769
544,2176
544,2250
544,1282
544,1325
544,1421
544,1624
544,1300
544,2394
544,1914
546,1608
546,2127
547,598
547,1701
548,809
548,843
548,1523
548,1937
548,2138
548,1229
548,1903
548,1692
548,1701
549,1497
551,2388
552,1169
552,1358
552,2201
553,1583
553,1428
553,2122
553,1826
553,1955
553,904
553,2224
553,2189
553,1421
553,1317
554,685
555,1463
556,1623
556,1805
557,1725
558,876
558,1189
558,1706
558,2585
559,1182
559,1579
560,774
560,2526
561,1016
562,1483
562,1735
563,1337
563,1701
565,1798
565,736
565,1475
565,1538
565,1416
565,2126
565,1301
565,1336
565,2570
565,2122
566,1907
566,1986
567,610
567,1343
567,2464
567,1507
567,1842
567,1421
567,2176
567,1874
568,1116
568,1223
568,1810
569,1759
569,2512
570,2430
571,696
571,1570
572,1416
573,643
573,1313
573,2407
574,576
574,1692
574,2001
575,2283
576,665
576,1810
576,2348
577,870
577,1063
577,2353
577,2354
577,650
577,2178
577,2181
577,1185
577,1131
577,687
577,1301
577,1554
577,1013
577,1095
577,2018
577,580
578,1105
578,1879
578,1974
579,994
579,1134
579,1808
580,2291
580,2247
580,1577
580,2054
580,1958
580,1701
580,1501
580,1772
580,2126
580,1901
581,1616
581,1792
582,2548
582,2549
582,661
582,1224
582,1370
582,1884
582,2144
583,2225
584,2289
584,2463
585,2526
586,1218
587,1032
588,698
589,980
590,1441
590,1954
591,1017
591,1078
591,1423
591,836
591,1417
591,1558
591,704
591,1257
591,2238
591,1950
592,2669
593,1474
594,663
594,2195
595,1016
596,644
596,992
596,1705
596,1470
596,1986
596,1441
596,1119
596,1505
597,1104
597,1628
598,766
598,869
598,968
598,1003
598,1100
598,1297
598,1299
598,1473
598,1573
598,1636
598,1821
598,1875
598,2138
598,702
598,1421
598,2335
598,2059
598,817
598,1360
598,2394
598,2238
598,1296
598,1616
598,2097
599,1093
599,1271
600,2394
601,2229
603,1248
603,2045
603,2359
603,2383
603,957
603,2671
604,1652
604,2109
605,1107
606,1666
606,2230
606,2361
606,836
606,1501
606,735
606,704
606,1185
607,1213
608,1623
609,2464
609,2075
609,2268
609,2376
609,1542
609,2178
609,2176
609,702
610,873
610,1527
610,2124
610,1701
610,1015
610,1634
611,2690
612,2235
613,1358
614,888
614,1475
614,2470
615,2443
616,1358
616,2365
616,2503
617,705
617,2034
618,938
620,923
621,1332
621,1978
621,2018
622,886
622,1951
623,2349
623,1623
623,2169
623,1926
624,1042
624,1232
625,1024
626,1358
626,2556
626,2558
627,2335
628,1169
628,1725
628,1764
628,2546
629,883
630,973
631,2358
632,1430
633,1701
633,1866
635,2058
636,2233
637,1641
638,1773
638,1798
638,1421
638,1351
638,2160
638,2451
638,897
638,1750
638,748
638,2178
638,1413
639,900
640,894
640,2420
640,1527
640,1616
640,1624
640,1067
640,2080
640,2394
640,2383
641,2704
642,2472
643,1167
643,2407
644,711
644,1258
644,2177
644,2476
644,1015
645,891
645,950
645,1358
645,1495
645,1895
645,1900
645,1428
645,1725
645,1050
645,1610
645,2112
645,2241
645,1413
647,1267
648,1441
649,1171
650,2564
650,1927
650,963
650,1183
650,2124
650,2199
651,885
651,1667
651,1984
651,2023
651,2024
651,1745
651,1035
651,1041
651,2309
651,2227
651,1183
651,2241
653,1231
656,2090
657,2440
657,2442
657,2523
657,1912
657,1952
657,1903
657,1463
657,1042
657,895
657,2147
658,2147
659,1803
660,1623
661,830
661,1028
661,1045
661,1353
661,1878
661,1881
661,1882
661,1883
661,1885
661,895
661,2681
661,2335
661,2083
661,2671
661,1602
661,1666
661,873
661,2238
662,932
663,2195
664,1701
665,2120
666,1850
666,1973
667,2364
669,729
669,1086
669,1124
670,2606
671,2025
672,2456
673,1907
673,1986
674,1907
675,2356
676,1955
676,2235
677,954
678,733
679,1395
680,2199
681,1445
681,1446
681,1986
682,973
682,1224
683,834
683,2169
684,1358
686,1358
686,2366
687,1033
687,1171
687,1300
687,2194
687,973
687,2243
687,1634
687,2518
687,1301
687,1015
687,1772
687,1343
688,1257
689,1292
689,1358
691,2130
692,2629
693,763
693,1851
693,2108
694,1478
694,2516
695,948
695,1012
695,1336
695,1682
695,1790
695,1998
695,2319
695,1954
695,1616
695,2083
696,1570
699,2045
699,2327
700,1691
701,2062
702,777
702,822
702,1368
702,1637
702,2069
702,2070
702,2101
702,1554
702,1542
702,2176
702,734
703,801
703,1961
703,2497
704,2056
704,1693
704,2243
704,1634
704,2117
704,1257
704,1301
704,1203
706,805
706,1240
706,2238
706,2645
707,763
708,1358
708,2212
709,1896
710,1392
710,2212
710,2213
711,2111
711,2112
711,2113
711,1849
711,1692
711,2555
711,2305
711,957
711,1776
712,850
712,2480
713,1044
714,1385
715,2291
716,1810
716,1821
716,2409
717,1907
718,1416
718,2261
719,1623
719,1810
720,1441
721,1034
722,1567
722,2500
722,2501
723,2614
724,1344
724,2395
725,1137
725,2071
725,889
725,2243
725,1096
725,2224
725,876
725,1954
725,2117
725,1154
726,1533
727,1386
728,1070
728,1296
728,2388
728,2553
729,1159
729,1221
729,1701
731,901
731,1279
731,2203
732,1756
732,2685
733,759
733,862
733,1062
733,1160
733,1192
733,1265
733,1294
733,1329
733,1817
733,1818
733,2008
733,2011
733,2035
733,2301
733,2302
733,2303
733,2304
733,1529
733,1703
733,1421
733,1907
733,1761
733,1325
733,1701
733,1317
734,964
734,1841
734,889
734,1928
734,2464
734,904
734,1417
734,1065
734,1681
734,1874
734,2394
734,1735
734,1703
735,2060
735,2061
735,1131
735,1428
735,1950
735,2216
735,1443
735,2144
735,1702
735,756
735,1671
736,1006
736,1631
736,1889
736,2534
736,2034
736,1778
736,1664
736,2124
737,2136
737,2351
737,2250
737,2243
737,1475
738,1080
738,2162
739,1237
739,2564
739,1623
739,2157
739,2224
739,1655
739,1599
739,1416
740,1002
740,2033
741,1011
741,1088
741,1282
741,2093
742,1620
743,1973
743,1907
743,2359
743,2160
743,1623
744,1358
745,1795
745,1035
745,2178
745,1309
745,1103
745,2564
745,1926
745,1013
745,2045
745,2182
745,2383
746,1303
746,2006
748,1145
748,1374
748,1550
748,1568
748,1617
748,2553
748,2227
748,2080
749,1333
749,2155
750,1441
751,1204
751,2198
751,2202
752,2451
753,1269
753,1880
754,1358
755,1277
755,1898
755,2071
756,885
756,2186
756,2187
756,2056
756,1526
756,817
756,2034
756,1655
757,1358
757,2421
758,1358
758,1762
758,2492
760,2459
760,2460
760,1693
760,854
760,1042
760,1926
760,2539
760,1902
760,1413
761,1401
762,859
762,2448
763,1635
764,796
764,1358
764,1606
764,1612
765,2367
766,845
766,1297
766,1868
767,1701
767,2314
768,1566
768,1723
768,1724
769,1927
770,1894
771,1080
771,1156
772,908
773,1072
776,1413
776,1542
778,1224
778,1919
779,1224
779,2446
779,897
779,2291
780,2341
781,2402
783,893
783,1061
783,1143
784,960
784,1701
785,1664
786,947
788,1031
788,2033
788,2041
788,2205
789,1240
790,1548
791,2034
791,2130
792,1488
793,1896
793,1902
793,2592
794,863
794,1160
794,1590
795,1645
796,1358
797,800
797,1358
797,1833
797,2359
798,1381
798,1793
798,1794
799,961
800,820
800,1834
801,1961
801,2516
803,2100
804,1307
805,2236
806,1383
807,1226
807,1956
808,924
808,1785
809,1115
809,2228
809,2229
810,1068
811,855
811,900
812,1542
813,2376
814,893
814,1158
814,2382
815,1174
815,1344
815,2017
816,1980
816,2282
816,2405
817,2456
817,2681
817,1914
818,1999
819,1358
819,1606
822,1973
823,1169
823,2221
824,1831
825,1765
826,2287
826,2528
827,1039
827,1921
827,1999
829,1816
830,1914
830,2100
831,1358
831,1638
831,1733
831,1577
831,1739
831,889
831,2097
832,2600
833,1678
833,2595
833,2178
833,1889
833,998
833,1257
833,1135
833,2071
833,2269
835,1121
835,1134
835,1654
835,1810
836,1013
836,1343
836,1572
836,1072
836,867
836,2054
836,1395
836,998
837,1422
837,2670
838,868
838,1131
838,2280
839,965
839,2277
840,1903
840,2481
841,2034
842,2016
843,2339
843,2542
844,1902
847,2189
847,2422
848,985
848,1373
849,1993
850,2278
851,1309
852,1800
853,1358
853,1762
854,935
854,1884
854,2291
854,1623
854,1169
855,2493
856,1390
856,2248
857,1097
857,1246
858,2182
858,2502
859,1030
859,2096
860,1427
860,1527
860,1758
861,1397
861,2068
861,2330
863,1160
863,1590
864,1065
864,2210
865,2653
866,1049
867,1252
867,2250
867,2133
867,2157
867,2671
867,1501
867,2227
867,1681
867,2126
867,1602
867,1824
867,1927
867,1735
867,2240
868,988
868,1195
868,1341
868,1526
868,2099
868,1745
868,1505
868,1483
868,2476
868,2450
869,1440
869,1701
869,1864
871,1229
871,2530
871,2652
872,1340
872,1413
